source_dataset,fusion_type,age,monthly_income,debt_ratio,credit_amount,loan_duration_months,late_payment_count,credit_lines,dependents,sex,housing,job,saving_accounts,checking_account,purpose,protected_group,age_group,income_group,risk_bucket,repaid,surname,postcode,state,geography,census_tract,surname_prob_group_a,surname_prob_group_b,tract_prob_group_a,tract_prob_group_b,bisg_prob_group_a,bisg_prob_group_b
give_me_some_credit,gmsc_observed_behavior_enriched_context,38,833.0,4.729016787,6266.787185298243,10.0,0.0,9.0,2.0,male,free,3,little,moderate,car,male,35 and over,Lower income,good_watch,1,Acosta,33234,GA,Port Shawn,GA-166796,0.5020161473277102,0.49798385267228984,0.6226661259295695,0.3773338740704305,0.6029843954744012,0.3970156045255988
give_me_some_credit,gmsc_observed_behavior_enriched_context,40,351.0,0.125,1102.5967196761296,22.0,0.0,0.0,3.0,female,own,1,rich,unknown,radio/TV,female,35 and over,Lower income,observed_good,1,Campbell,67719,FL,Lake Michaelside,FL-865485,0.35480041465803036,0.6451995853419696,0.42834079347311943,0.5716592065268806,0.2733569056340534,0.7266430943659465
give_me_some_credit,gmsc_observed_behavior_enriched_context,39,3940.0,0.233950774,3190.8848012184294,12.0,0.0,4.0,1.0,male,rent,2,little,little,car,male,35 and over,Lower income,observed_good,1,Reeves,44538,LA,South Jamesbury,LA-559313,0.6290793894675776,0.3709206105324224,0.5276200069376863,0.4723799930623137,0.6336326988247422,0.3663673011752579
give_me_some_credit,gmsc_observed_behavior_enriched_context,36,5167.0,0.145317337,1979.425684576495,13.0,0.0,7.0,2.0,male,free,3,little,little,car,male,35 and over,Higher income,observed_good,1,May,12452,NC,East Stephanie,NC-968604,0.6610076973017336,0.3389923026982664,0.518729059672488,0.48127094032751205,0.6573958008005001,0.3426041991994999
give_me_some_credit,gmsc_observed_behavior_enriched_context,41,13333.0,0.171966402,4979.656549030282,20.0,0.0,6.0,1.0,male,own,2,unknown,moderate,furniture/equipment,male,35 and over,Higher income,observed_good,1,White,75209,TX,Lowehaven,TX-518368,0.4187833999336343,0.5812166000663657,0.600388108613327,0.39961189138667297,0.4970710029715512,0.5029289970284488
give_me_some_credit,gmsc_observed_behavior_enriched_context,46,4546.0,0.597536837,2143.9558988020062,12.0,0.0,7.0,1.0,male,own,2,little,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Harris,34890,IL,North Ruth,IL-635381,0.7020055853506635,0.2979944146493365,0.7176200748129401,0.2823799251870599,0.8453419312808079,0.154658068719192
give_me_some_credit,gmsc_observed_behavior_enriched_context,60,6683.0,0.499251945,4560.344695037679,12.0,0.0,12.0,0.0,male,own,1,little,little,car,male,35 and over,Higher income,observed_good,1,Wilson,05640,AS,Port Christinaland,AS-831104,0.4729017418536655,0.5270982581463345,0.7564258857234122,0.24357411427658782,0.7178162142065199,0.28218378579348014
give_me_some_credit,gmsc_observed_behavior_enriched_context,21,1.0,0.0,1133.917241079962,14.0,0.0,1.0,1.0,female,own,2,little,little,furniture/equipment,female,Under 35,Lower income,observed_good,1,Wade,49418,RI,Port Alexander,RI-290920,0.3847483380807587,0.6152516619192413,0.5857142062398172,0.4142857937601828,0.44665505063056143,0.5533449493694386
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,5400.0,5.0,6329.900925350777,19.0,0.0,7.0,2.0,male,own,2,little,moderate,furniture/equipment,male,35 and over,Higher income,good_watch,1,Smith,53341,VT,Parkerfurt,VT-918064,0.587279367170041,0.41272063282995897,0.5494234973229573,0.45057650267704275,0.6130242351535339,0.3869757648464662
give_me_some_credit,gmsc_observed_behavior_enriched_context,44,3504.0,0.723537803,5375.611829123854,48.0,0.0,7.0,0.0,male,free,2,unknown,moderate,business,male,35 and over,Lower income,good_watch,1,Brooks,71223,MN,Boydfurt,MN-266126,0.5962044140034436,0.4037955859965564,0.6359276377965843,0.36407236220341566,0.701903356640038,0.2980966433599621
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,5000.0,0.294341132,1098.7804401796757,9.0,0.0,15.0,0.0,male,own,2,quite rich,unknown,education,male,35 and over,Higher income,observed_good,1,Burke,38515,NC,Lake Stephanie,NC-996351,0.5328735874821695,0.4671264125178305,0.2973657873141712,0.7026342126858288,0.30592966254310094,0.6940703374568991
give_me_some_credit,gmsc_observed_behavior_enriched_context,47,7631.0,0.269654088,1531.5202405518203,15.0,0.0,10.0,3.0,male,rent,2,unknown,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Mckinney,99302,PA,East Bryanhaven,PA-675498,0.5053715256681792,0.4946284743318208,0.6129466464320439,0.3870533535679561,0.5963244212003823,0.40367557879961774
give_me_some_credit,gmsc_observed_behavior_enriched_context,26,1666.0,0.319736053,1393.219353498602,13.0,0.0,4.0,0.0,male,own,1,little,little,car,male,Under 35,Lower income,observed_good,1,Thompson,90074,KS,North Bryce,KS-566881,0.6572352882963103,0.3427647117036897,0.5867611198302153,0.4132388801697847,0.7131149138882212,0.28688508611177876
give_me_some_credit,gmsc_observed_behavior_enriched_context,71,9950.0,0.249824138,3657.37805848872,28.0,0.0,9.0,0.0,male,own,3,little,little,car,male,35 and over,Higher income,observed_good,1,Wolfe,45981,NJ,Rayshire,NJ-289062,0.47767007271429734,0.5223299272857027,0.35463488661679454,0.6453651133832055,0.31450621943335993,0.68549378056664
give_me_some_credit,gmsc_observed_behavior_enriched_context,42,4499.0,0.291555556,618.3341253228471,13.0,0.0,5.0,2.0,male,own,1,little,unknown,car,male,35 and over,Lower income,observed_good,1,Payne,83577,NH,Griffintown,NH-612184,0.5331230936003607,0.4668769063996393,0.47026762483585377,0.5297323751641463,0.4806566000155077,0.5193433999844923
give_me_some_credit,gmsc_observed_behavior_enriched_context,45,5400.0,5.0,4545.778593131305,27.0,0.0,3.0,0.0,male,own,2,little,unknown,radio/TV,male,35 and over,Higher income,good_watch,1,Taylor,76779,IL,North Stacey,IL-597778,0.7093787470010535,0.2906212529989465,0.573312581050338,0.426687418949662,0.7496448627988823,0.2503551372011177
give_me_some_credit,gmsc_observed_behavior_enriched_context,32,5000.0,0.186162767,587.3045078776373,13.0,0.0,8.0,1.0,male,own,2,little,unknown,radio/TV,male,Under 35,Higher income,observed_good,1,Fitzgerald,28564,MA,West Susan,MA-985355,0.40629167330394755,0.5937083266960524,0.5858014967512669,0.4141985032487331,0.46911184249879906,0.5308881575012009
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,12100.0,0.213866623,1629.8079928345182,6.0,0.0,16.0,2.0,female,own,3,unknown,little,car,female,35 and over,Higher income,observed_good,1,Bell,91466,WA,Hallfort,WA-851329,0.41413504729261147,0.5858649527073885,0.5748633986719037,0.4251366013280963,0.4660014864166626,0.5339985135833374
give_me_some_credit,gmsc_observed_behavior_enriched_context,79,5000.0,0.009998,747.8392350929445,6.0,0.0,5.0,0.0,male,free,2,unknown,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Dawson,33554,VA,West Donaldfurt,VA-534603,0.6425135261825534,0.3574864738174466,0.7403643106191766,0.2596356893808234,0.8239184485587665,0.1760815514412335
give_me_some_credit,gmsc_observed_behavior_enriched_context,46,5400.0,5.0,6971.708981118593,25.0,0.0,8.0,2.0,male,own,3,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Cruz,07645,PR,Sparksfort,PR-450837,0.5928000041525014,0.40719999584749855,0.5220972310818839,0.4779027689181161,0.5921764890110389,0.40782351098896097
give_me_some_credit,gmsc_observed_behavior_enriched_context,83,5400.0,5.0,13648.73787252232,37.0,0.0,9.0,0.0,male,own,2,little,unknown,car,male,35 and over,Higher income,good_watch,1,Ward,13507,DC,North Sergioshire,DC-448382,0.6294017589905635,0.3705982410094365,0.40344325199184583,0.5965567480081542,0.5118686997709818,0.48813130022901824
give_me_some_credit,gmsc_observed_behavior_enriched_context,61,3583.0,0.537667411,596.6715381428689,12.0,0.0,7.0,1.0,male,own,2,unknown,moderate,education,male,35 and over,Lower income,observed_good,1,Rios,06662,GA,North Jennifer,GA-440624,0.40771156877286574,0.5922884312271343,0.6386320243187302,0.36136797568126977,0.526218170452141,0.4737818295478589
give_me_some_credit,gmsc_observed_behavior_enriched_context,52,11167.0,0.29280086,8256.838764889011,30.0,1.0,9.0,3.0,male,own,3,little,unknown,car,male,35 and over,Higher income,good_watch,1,Williams,61029,NC,Tiffanychester,NC-112225,0.572111501851091,0.42788849814890895,0.6945426727774928,0.3054573272225072,0.7351451105705121,0.264854889429488
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,5870.0,0.083631409,1247.114002232495,12.0,0.0,5.0,2.0,male,own,2,little,unknown,business,male,35 and over,Higher income,observed_good,1,Martin,48155,VT,North Stephen,VT-132526,0.5114793309011123,0.4885206690988877,0.6921037997730517,0.3078962002269483,0.6824100557185196,0.3175899442814804
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,5400.0,5.0,9621.282737800533,18.0,0.0,5.0,0.0,male,own,3,little,moderate,furniture/equipment,male,35 and over,Higher income,good_watch,1,Robinson,23385,MP,Campbellmouth,MP-776268,0.767241696966838,0.23275830303316203,0.5964904792994717,0.40350952070052826,0.8164735203552342,0.18352647964476582
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,3400.0,0.841811232,8693.599192412845,45.0,0.0,16.0,1.0,male,free,2,little,little,furniture/equipment,male,35 and over,Lower income,good_watch,1,Garcia,72433,NJ,Sanchezmouth,NJ-328675,0.6209377806085021,0.37906221939149787,0.7799809462964891,0.22001905370351094,0.8413165845271353,0.1586834154728647
give_me_some_credit,gmsc_observed_behavior_enriched_context,57,4000.0,0.038740315,506.76611787739085,6.0,0.0,1.0,1.0,male,own,1,little,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Mcdonald,59849,AL,New Victoria,AL-470159,0.5377681388329957,0.4622318611670043,0.5071304558781735,0.4928695441218265,0.5221993128353808,0.4778006871646192
give_me_some_credit,gmsc_observed_behavior_enriched_context,63,3764.0,0.196015936,2785.077247891885,21.0,0.0,10.0,1.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Reed,93278,MD,Patrickstad,MD-728371,0.5685898496586629,0.4314101503413371,0.7319200375898748,0.2680799624101252,0.7666439515458542,0.2333560484541459
give_me_some_credit,gmsc_observed_behavior_enriched_context,88,5400.0,5.0,15880.237092316494,48.0,0.0,3.0,0.0,female,own,1,little,little,car,female,35 and over,Higher income,good_watch,1,Roberts,80241,MT,Valeriefort,MT-646752,0.46542877542641875,0.5345712245735812,0.32077141926408537,0.6792285807359146,0.27293865514647303,0.7270613448535269
give_me_some_credit,gmsc_observed_behavior_enriched_context,66,5650.0,0.149884976,3694.1641765788977,13.0,0.0,11.0,0.0,female,free,3,little,little,furniture/equipment,female,35 and over,Higher income,observed_good,1,Rice,81398,HI,New Jeffreyborough,HI-424351,0.5299015007805586,0.47009849921944136,0.18806366205827946,0.8119363379417206,0.1924884097711931,0.8075115902288068
give_me_some_credit,gmsc_observed_behavior_enriched_context,79,5400.0,0.0,1335.5571995665832,6.0,0.0,3.0,0.0,male,rent,2,quite rich,unknown,car,male,35 and over,Higher income,observed_good,1,Whitehead,62608,FL,Lake Ashleyton,FL-777180,0.4543699425772647,0.5456300574227353,0.3987770656698519,0.6012229343301481,0.33523056578943056,0.6647694342105693
give_me_some_credit,gmsc_observed_behavior_enriched_context,33,3500.0,0.010854042,1575.3749177525938,9.0,0.0,0.0,0.0,female,own,2,little,rich,furniture/equipment,female,Under 35,Lower income,observed_good,1,Lewis,22074,NJ,Elizabethchester,NJ-242468,0.5965217339833981,0.40347826601660186,0.39105505072321817,0.6089449492767818,0.46433183179520365,0.5356681682047965
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,5400.0,5.0,13028.450549715963,63.0,0.0,10.0,0.0,male,free,3,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Zamora,18745,CA,Arellanomouth,CA-525375,0.407527270954953,0.592472729045047,0.5400835333216834,0.45991646667831665,0.4244463065362965,0.5755536934637034
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,6000.0,0.110648225,2514.9310955785695,21.0,0.0,4.0,0.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Snyder,45023,AL,Allenchester,AL-195190,0.5605043825540945,0.4394956174459055,0.4280827263979969,0.5719172736020031,0.46567966974354563,0.5343203302564543
give_me_some_credit,gmsc_observed_behavior_enriched_context,39,4550.0,0.034058449,8637.760182170177,32.0,1.0,1.0,2.0,female,own,3,unknown,unknown,car,female,35 and over,Lower income,observed_bad,0,Johnson,62445,ME,Lozanoland,ME-578453,0.37757201996344,0.62242798003656,0.4753326161416378,0.5246673838583622,0.334111991973139,0.6658880080268609
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,5000.0,0.840031994,4667.129405909004,27.0,0.0,14.0,3.0,male,free,2,little,unknown,repairs,male,35 and over,Higher income,good_watch,1,Curry,96006,UT,Watkinsfurt,UT-185547,0.5442827459143941,0.4557172540856059,0.6176176783484104,0.3823823216515896,0.6378433848393943,0.36215661516060565
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,3500.0,0.441016852,2958.574846189986,30.0,0.0,15.0,0.0,male,own,2,little,moderate,radio/TV,male,35 and over,Lower income,observed_good,1,Miller,86813,ID,Angelastad,ID-947406,0.6388018743970564,0.3611981256029436,0.5823205221426038,0.41767947785739623,0.692417433568534,0.3075825664314661
give_me_some_credit,gmsc_observed_behavior_enriched_context,47,5208.0,0.329237858,1359.7297878828326,10.0,0.0,5.0,0.0,male,own,2,moderate,rich,radio/TV,male,35 and over,Higher income,observed_good,1,Griffin,93147,ID,Port Michael,ID-693219,0.3687654579090861,0.6312345420909139,0.5234684979166795,0.4765315020833205,0.3694440447410244,0.6305559552589756
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,9900.0,0.185940814,1469.9381278595097,12.0,0.0,7.0,0.0,male,own,2,little,little,car,male,35 and over,Higher income,observed_good,1,Rodriguez,42559,UT,Lopezland,UT-320903,0.5230521687609021,0.4769478312390979,0.6843148442012161,0.31568515579878387,0.6845837659508608,0.3154162340491391
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,5326.0,0.0,2952.774309255071,11.0,0.0,0.0,1.0,male,own,3,unknown,unknown,car,male,35 and over,Higher income,observed_good,1,Pratt,06702,CT,New Sherrymouth,CT-651358,0.3960243005439537,0.6039756994560463,0.4439470001828483,0.5560529998171517,0.3233878632533424,0.6766121367466577
give_me_some_credit,gmsc_observed_behavior_enriched_context,74,9133.0,0.007554193,9076.5459656964,29.0,1.0,12.0,3.0,male,own,2,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Benitez,17377,ND,Shaffershire,ND-414988,0.5120617513098983,0.4879382486901017,0.5110561287095367,0.48894387129046335,0.5003647831848065,0.4996352168151935
give_me_some_credit,gmsc_observed_behavior_enriched_context,69,5000.0,0.0,2249.4697769688387,11.0,0.0,1.0,1.0,male,own,2,moderate,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Mcdonald,23399,NH,Heathershire,NH-566668,0.39576068211955795,0.604239317880442,0.47400250058582793,0.5259974994141721,0.3501742251329711,0.6498257748670289
give_me_some_credit,gmsc_observed_behavior_enriched_context,75,2500.0,0.411035586,2602.4650697721186,9.0,0.0,7.0,0.0,male,rent,2,little,little,car,male,35 and over,Lower income,observed_good,1,Calderon,44583,MA,Mcdanielburgh,MA-250608,0.5561785718590855,0.4438214281409145,0.6183331718745085,0.38166682812549146,0.6495626940569235,0.35043730594307654
give_me_some_credit,gmsc_observed_behavior_enriched_context,38,3080.0,0.087309315,782.7075647424612,17.0,0.0,6.0,1.0,female,own,2,little,unknown,car,female,35 and over,Lower income,observed_good,1,Herrera,81372,CT,Devinberg,CT-550293,0.41738301000339384,0.5826169899966062,0.4089419640492216,0.5910580359507784,0.31154725782849946,0.6884527421715005
give_me_some_credit,gmsc_observed_behavior_enriched_context,49,2700.0,0.404664939,1685.141235205983,11.0,0.0,7.0,2.0,male,rent,1,moderate,unknown,car,male,35 and over,Lower income,observed_good,1,Doyle,33071,AR,Port Christopherside,AR-196100,0.6147122537786471,0.38528774622135287,0.5880195098907315,0.4119804901092685,0.6752262435264935,0.32477375647350654
give_me_some_credit,gmsc_observed_behavior_enriched_context,35,3537.0,0.93697004,7442.030558335903,25.0,0.0,18.0,3.0,male,rent,3,moderate,moderate,business,male,35 and over,Lower income,good_watch,1,Benton,94593,RI,South Kelsey,RI-237823,0.6628558111005995,0.33714418889940045,0.6379598859564255,0.3620401140435745,0.7597917664614887,0.24020823353851126
give_me_some_credit,gmsc_observed_behavior_enriched_context,66,15741.0,0.009909795,2427.1279296448497,15.0,0.0,8.0,0.0,male,own,2,little,little,furniture/equipment,male,35 and over,Higher income,observed_good,1,Smith,15921,NH,Mathewstown,NH-625607,0.5410648108445001,0.4589351891554999,0.47917550948990945,0.5208244905100905,0.4975637528786765,0.5024362471213234
give_me_some_credit,gmsc_observed_behavior_enriched_context,53,5833.0,0.496400411,2297.0002840929687,31.0,0.0,6.0,2.0,male,own,2,little,moderate,radio/TV,male,35 and over,Higher income,observed_good,1,Flores,87282,PA,Lopezfort,PA-550543,0.6293654985422961,0.37063450145770394,0.3481993380183199,0.6518006619816801,0.4530148235690482,0.5469851764309518
give_me_some_credit,gmsc_observed_behavior_enriched_context,51,9083.0,0.35006605,908.0494875313876,5.0,0.0,13.0,0.0,female,own,2,little,little,car,female,35 and over,Higher income,observed_good,1,Cook,21014,GA,Traciport,GA-364227,0.5982458643463324,0.4017541356536676,0.43297289466305694,0.5670271053369431,0.509349054115989,0.490650945884011
give_me_some_credit,gmsc_observed_behavior_enriched_context,39,1400.0,0.646680942,10838.806631848081,48.0,0.0,5.0,0.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Lower income,good_watch,1,Hunter,24703,CA,West Matthew,CA-153943,0.44778969377298655,0.5522103062270134,0.4445254914603085,0.5554745085396915,0.3720459677561952,0.6279540322438047
give_me_some_credit,gmsc_observed_behavior_enriched_context,72,5400.0,5.0,4473.480208751811,48.0,0.0,5.0,0.0,male,own,2,unknown,moderate,radio/TV,male,35 and over,Higher income,good_watch,1,Baxter,62748,MI,East Kimberlyhaven,MI-481162,0.6834985565629998,0.31650144343700015,0.46291286008107724,0.5370871399189228,0.6295405461155577,0.3704594538844423
give_me_some_credit,gmsc_observed_behavior_enriched_context,47,6439.0,0.753881988,6410.380107760473,52.0,0.0,8.0,2.0,male,own,3,unknown,unknown,business,male,35 and over,Higher income,good_watch,1,Webster,22618,SC,North Gerald,SC-933271,0.5363060877049315,0.4636939122950685,0.243460056123332,0.756539943876668,0.2536288518065699,0.7463711481934301
give_me_some_credit,gmsc_observed_behavior_enriched_context,83,2800.0,0.000714031,2267.267813706785,29.0,0.0,5.0,0.0,male,own,2,quite rich,unknown,radio/TV,male,35 and over,Lower income,observed_good,1,Reynolds,49367,OH,East Louis,OH-737262,0.44216233221181195,0.557837667788188,0.34555078514950965,0.6544492148504903,0.27646308869436537,0.7235369113056346
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,3742.0,0.41250334,3364.719310948146,17.0,0.0,13.0,0.0,male,own,2,unknown,moderate,car,male,35 and over,Lower income,observed_good,1,Hall,35769,FM,Farmerberg,FM-152224,0.5698462387857373,0.43015376121426274,0.6359974473917587,0.3640025526082413,0.6787925864384726,0.3212074135615275
give_me_some_credit,gmsc_observed_behavior_enriched_context,70,5400.0,5.0,7369.121617742745,30.0,0.0,4.0,0.0,male,rent,2,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Smith,37914,IN,Cynthiaview,IN-944096,0.532790486721967,0.46720951327803295,0.427509446982006,0.572490553017994,0.43740552476777456,0.5625944752322254
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,10500.0,0.000857061,1587.4694279706657,23.0,0.0,3.0,0.0,female,free,2,moderate,rich,radio/TV,female,35 and over,Higher income,observed_good,1,Jackson,89295,MI,West Penny,MI-481176,0.3192988194127059,0.6807011805872941,0.5987121959241127,0.40128780407588727,0.38985474059387315,0.6101452594061267
give_me_some_credit,gmsc_observed_behavior_enriched_context,74,5000.0,0.067386523,2339.373410020372,35.0,0.0,7.0,0.0,male,own,2,quite rich,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Mendez,75225,SC,Marcusville,SC-618216,0.42989505016923657,0.5701049498307634,0.45412532722746307,0.545874672772537,0.3641667404661082,0.6358332595338918
give_me_some_credit,gmsc_observed_behavior_enriched_context,50,4083.0,0.443192948,1983.4069932476589,13.0,0.0,6.0,1.0,female,rent,2,little,little,furniture/equipment,female,35 and over,Lower income,observed_good,1,Evans,48437,AL,Port Steven,AL-100513,0.6237314330599943,0.37626856694000566,0.518356610946089,0.481643389053911,0.6195991610608785,0.38040083893912136
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,3750.0,0.320981072,3566.4489339648544,20.0,0.0,22.0,0.0,male,own,2,unknown,moderate,car,male,35 and over,Lower income,observed_good,1,Webb,41768,ID,Abigailfurt,ID-379076,0.5678574856473761,0.43214251435262385,0.5096154903971591,0.49038450960284086,0.5549157717178342,0.4450842282821658
give_me_some_credit,gmsc_observed_behavior_enriched_context,64,12500.0,0.470362371,9812.118989281265,46.0,5.0,12.0,0.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Higher income,good_watch,1,Roman,82446,KY,Lake Laurenville,KY-807534,0.6881794247151445,0.3118205752848555,0.6179563598838756,0.38204364011612435,0.7652130329701026,0.23478696702989754
give_me_some_credit,gmsc_observed_behavior_enriched_context,62,4800.0,0.182461987,3750.018296956865,26.0,7.0,6.0,0.0,male,free,2,little,little,car,male,35 and over,Lower income,observed_bad,0,Bender,02058,LA,Kochland,LA-397616,0.4983426858244953,0.5016573141755047,0.5095840254661992,0.4904159745338008,0.48517498604454645,0.5148250139554535
give_me_some_credit,gmsc_observed_behavior_enriched_context,73,19000.0,0.372664597,5129.1145556230895,54.0,1.0,11.0,0.0,male,free,0,unknown,moderate,vacation/others,male,35 and over,Higher income,good_watch,1,Clark,32911,GU,Port Heather,GU-249553,0.4598370989591423,0.5401629010408577,0.5655910790409335,0.43440892095906647,0.5029643675816552,0.4970356324183448
give_me_some_credit,gmsc_observed_behavior_enriched_context,55,700.0,1.061340942,13667.36822987103,40.0,0.0,11.0,1.0,male,own,3,little,little,vacation/others,male,35 and over,Lower income,good_watch,1,Vincent,89754,PW,Greenton,PW-181594,0.37166854168552677,0.6283314583144732,0.6876998512072335,0.31230014879276646,0.5432152539779563,0.45678474602204355
give_me_some_credit,gmsc_observed_behavior_enriched_context,29,7500.0,0.459672044,1037.4186122310873,10.0,0.0,9.0,0.0,male,own,1,little,moderate,furniture/equipment,male,Under 35,Higher income,observed_good,1,Campbell,02252,VI,South Dorothy,VI-932423,0.6367976911337685,0.3632023088662315,0.5965270576822185,0.4034729423177815,0.7029694040986859,0.29703059590131403
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,4000.0,2.638590352,6834.491173565718,23.0,0.0,20.0,1.0,male,rent,3,moderate,moderate,business,male,35 and over,Lower income,good_watch,1,Nunez,59867,NE,North Johnville,NE-831572,0.5810632281479585,0.4189367718520415,0.45741513757449725,0.5425848624255027,0.5163335577623136,0.48366644223768646
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,13600.0,0.382839497,5379.305172857929,26.0,3.0,17.0,0.0,male,own,2,unknown,unknown,repairs,male,35 and over,Higher income,good_watch,1,Ward,76073,OR,Jonathanport,OR-139579,0.49924547782652867,0.5007545221734713,0.31521937176667325,0.6847806282333267,0.2952799438707593,0.7047200561292406
give_me_some_credit,gmsc_observed_behavior_enriched_context,59,7500.0,0.114118118,627.2872875715651,14.0,0.0,7.0,0.0,male,own,2,quite rich,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Gonzalez,42076,VA,West Loganside,VA-932700,0.46073404404839324,0.5392659559516068,0.5269266573984522,0.47307334260154776,0.46490631444492975,0.5350936855550703
give_me_some_credit,gmsc_observed_behavior_enriched_context,81,4000.0,0.001749563,1462.1809753475727,18.0,0.0,8.0,0.0,female,rent,1,little,moderate,radio/TV,female,35 and over,Lower income,observed_good,1,Franklin,72048,ME,New Amyport,ME-838707,0.5726869594034611,0.42731304059653885,0.5116361745806338,0.4883638254193662,0.561769484447191,0.438230515552809
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,7350.0,0.432730241,1943.7272153534498,20.0,0.0,10.0,1.0,male,own,2,rich,moderate,business,male,35 and over,Higher income,observed_good,1,Campbell,17869,MN,Brucestad,MN-423928,0.5222718869323517,0.4777281130676483,0.5584773606238328,0.4415226393761672,0.5580131416801647,0.44198685831983536
give_me_some_credit,gmsc_observed_behavior_enriched_context,55,3970.0,0.436665827,9585.507980158536,29.0,1.0,11.0,0.0,male,rent,2,unknown,unknown,car,male,35 and over,Lower income,good_watch,1,Jones,43792,RI,South Randallside,RI-690973,0.5233469784524438,0.4766530215475562,0.4346594304316682,0.5653405695683318,0.43525589212462995,0.56474410787537
give_me_some_credit,gmsc_observed_behavior_enriched_context,54,14900.0,0.551976377,838.6119541623893,12.0,0.0,28.0,6.0,male,own,2,unknown,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Ortega,33447,WI,Vincentfort,WI-332154,0.47992293045076284,0.5200770695492372,0.5581999180672061,0.44180008193279385,0.5156147349594368,0.4843852650405631
give_me_some_credit,gmsc_observed_behavior_enriched_context,44,5230.0,0.001720512,1606.8426815262683,15.0,0.0,2.0,0.0,female,own,1,little,unknown,radio/TV,female,35 and over,Higher income,observed_good,1,Johnson,56592,MO,New Saraton,MO-324761,0.41925405072543626,0.5807459492745637,0.5391800871771537,0.4608199128228463,0.4354072224270801,0.5645927775729199
give_me_some_credit,gmsc_observed_behavior_enriched_context,76,5400.0,5.0,10127.059851794227,33.0,0.0,1.0,0.0,male,own,2,unknown,unknown,car,male,35 and over,Higher income,good_watch,1,Morris,62028,KS,Cookberg,KS-743053,0.5950122834450564,0.4049877165549436,0.7072252619922592,0.2927747380077408,0.7641633343510197,0.23583666564898031
give_me_some_credit,gmsc_observed_behavior_enriched_context,43,10011.0,0.164103076,1803.6595201302284,30.0,0.0,9.0,1.0,male,own,2,little,little,radio/TV,male,35 and over,Higher income,observed_good,1,Flores,58213,OH,Drakeborough,OH-282177,0.3983559770380566,0.6016440229619434,0.5128843130619606,0.4871156869380394,0.3889328326096509,0.611067167390349
give_me_some_credit,gmsc_observed_behavior_enriched_context,56,8750.0,0.382927665,1621.6663462551721,4.0,0.0,21.0,1.0,male,own,1,little,unknown,radio/TV,male,35 and over,Higher income,observed_good,1,Rose,19966,ND,New Josephshire,ND-419660,0.5480737249669009,0.4519262750330991,0.8348342614071513,0.16516573859284867,0.8484049922464201,0.15159500775357987
give_me_some_credit,gmsc_observed_behavior_enriched_context,45,4611.0,0.246097138,2611.1544073753303,8.0,0.0,3.0,0.0,male,own,1,little,moderate,radio/TV,male,35 and over,Lower income,observed_good,1,Shaw,31659,SD,New Sarahfurt,SD-421909,0.6355585058840506,0.3644414941159494,0.7143904478225512,0.28560955217744877,0.7992980837861371,0.20070191621386277
give_me_some_credit,gmsc_observed_behavior_enriched_context,48,1.0,5.0,4977.639569152901,18.0,0.0,16.0,0.0,male,free,3,little,little,car,male,35 and over,Lower income,good_watch,1,Martin,81599,TN,New Cynthiaton,TN-235232,0.5315241277435346,0.46847587225646536,0.5601933452457203,0.4398066547542797,0.5688551713387424,0.43114482866125775
